Feature,Value
bef_job_유통업체 물품배달원,8.879859068928193e-06
bef_job_학원운영,8.874464193040978e-06
major_인터넷정보과,8.867362634457336e-06
bef_job_마트계산원,8.846977284368099e-06
bef_job_골프장후론트,8.842200214045229e-06
bef_job_일본어 학원 강사,8.832323790487765e-06
bef_job_PD,8.81011557097604e-06
able_job_식품품질검사원 화장품 품질검사원,8.792814131073661e-06
major_광고홍보,8.791224631336328e-06
major_금융보험학,8.788645169833937e-06
bef_job_제조회사 플라스틱제품 생산직,8.785070385696173e-06
major_피부미용학,8.781458031833611e-06
able_job_자동차 제조,8.768664357631204e-06
major_문화예술경영학,8.764940988556943e-06
bef_job_타이어기계조작원,8.764237974815643e-06
able_job_전파통신기능사,8.759811592000072e-06
bef_job_통계조사원,8.754173061275025e-06
bef_job_특공무술사범,8.745297283149691e-06
bef_job_생산 전송장비생산,8.733338204868795e-06
able_job_전기자격 취득 후 개인 사업,8.726032958900014e-06
bef_job_공직생활,8.725007592101568e-06
able_job_전자제품 판매원,8.723273813849797e-06
major_스포츠지도학과,8.722808166544556e-06
bef_job_병원사무직,8.715315493999166e-06
major_생명과학과,8.714488970329689e-06
major_상담교육학,8.713296129906005e-06
able_job_가구제작 업체 및 관련 직종,8.70983944379182e-06
bef_job_프로그램 강사,8.703140249000116e-06
able_job_보험관련업,8.697466020252083e-06
able_job_조향사,8.682848291082043e-06
able_job_한지공예원,8.680515429261378e-06
able_job_공연 음향,8.68039582765661e-06
able_job_소방안전관리,8.67872334251091e-06
bef_job_기획 성과분석,8.666176570901622e-06
able_job_피부관리사,8.660086463062921e-06
bef_job_회사원사무직,8.658282162825695e-06
bef_job_광고 마케팅,8.652763018118426e-06
bef_job_어린이집원장,8.652578761991655e-06
able_job_병원서비스코디네이터,8.65238668597621e-06
major_섬유,8.649232769628049e-06
able_job_금융 관련 업무를 수행하는 회사에 취업 가능함.,8.646123739414123e-06
major_산업심리학,8.644725638795429e-06
able_job_국제기구,8.643824339127104e-06
major_환경 공학,8.638494653755047e-06
bef_job_system engineer,8.636742112189322e-06
able_job_패션코디네이터,8.635109703713339e-06
bef_job_주류배달,8.63410232003807e-06
major_해양고교 통신과,8.630794888925393e-06
bef_job_전자기기조립원,8.62357677863868e-06
major_미용학과,8.62295351626198e-06
major_전기학,8.616430837874403e-06
major_토목건설,8.61519676169376e-06
bef_job_회사 설계부,8.596631254276587e-06
bef_job_평화홀딩스(주) 자금담당,8.59439974755371e-06
bef_job_건축감리 기술자,8.593665126287606e-06
bef_job_미장,8.592232264787649e-06
bef_job_사진기사,8.58981125260358e-06
able_job_무역사무원,8.588953215319333e-06
able_job_기계조작원,8.588953215319333e-06
bef_job_인사과 사무직,8.584103439364888e-06
bef_job_건설토목기사,8.573128459364085e-06
major_식품영양조리학과,8.569562695415018e-06
major_문예창작학과,8.56577506530329e-06
able_job_전기시공감독,8.560906044206175e-06
major_호텔서비스학,8.557083259047273e-06
able_job_관리(임원),8.548207196664482e-06
major_도시교통공학과,8.532697097696418e-06
able_job_대학시간강사,8.5321324380185e-06
bef_job_규장각 연구원,8.52806796463381e-06
able_job_독서논술지도사,8.526502161300926e-06
major_소방행정,8.515214885121238e-06
bef_job_회사 사무직,8.511690645295337e-06
major_섬유고분자,8.511339842789657e-06
able_job_헬스트레이너,8.505977613227342e-06
able_job_생활용품이나 인테리어 소품등 디지털 디바이스가 아닌 제품디자인 영역,8.49995053255956e-06
able_job_국가 공공기관 정부사업 추진기관 또는 기업의 연구개발사업 추진 부서에 전직가능합니다.,8.494309102753828e-06
major_헤어디자인,8.493905123013911e-06
bef_job_유통업체 물품 납품,8.492154377895449e-06
major_풍력공학부,8.485733372970251e-06
major_지구과학과,8.482218446836425e-06
major_영화,8.480942143293147e-06
bef_job_경영기획,8.478736283211797e-06
bef_job_국어강사,8.478197939355852e-06
bef_job_통신엔지니어,8.474172384972904e-06
major_교통 물류학과,8.465200118988727e-06
bef_job_원자력 연구원,8.457693949737926e-06
bef_job_사무직(서비스업),8.456887078363605e-06
bef_job_건설 토목관련,8.455678852727098e-06
bef_job_재무설계사,8.455637553940032e-06
bef_job_선반공,8.455099398976695e-06
major_조경,8.45471913245299e-06
bef_job_자동차영업사원,8.451470188645235e-06
bef_job_롯데월드 유기팀,8.449614801850798e-06
major_건축설비공학,8.449437618301685e-06
major_국제협력,8.447415502728871e-06
bef_job_대학 조교,8.446090007492103e-06
able_job_유리시공관련 동종업체,8.44555552439981e-06
major_상담교육,8.445538412095074e-06
bef_job_서비스직(홀서빙),8.44376785896885e-06
able_job_교육강사,8.443606899593742e-06
able_job_전기,8.443283268509705e-06
able_job_연극교육,8.435007954515677e-06
able_job_전시기획자,8.42896308767173e-06
major_연극연화과,8.426076664169159e-06
major_컴퓨터미디어,8.418062845245448e-06
able_job_약국운영,8.4177224526037e-06
bef_job_마트운영,8.41624617287443e-06
able_job_홈패션 옷수선등,8.415386933857293e-06
able_job_프로그래머,8.410227949180013e-06
major_카지노과,8.409450373375236e-06
able_job_영업,8.403045137065666e-06
bef_job_택배회사,8.402079380814998e-06
able_job_IT전산관리자,8.400101168358993e-06
bef_job_국어교사-언어전문연구직공무원,8.398173063290767e-06
able_job_메이컵아티스트,8.392195678354557e-06
able_job_데이터보안전문가,8.39121462299498e-06
major_항공정비공학,8.381534243170278e-06
bef_job_자동차부품조립원,8.366129132066055e-06
major_기계설계공학,8.365863521414933e-06
major_세무회계과,8.365863521414933e-06
able_job_건축 시공직,8.365863521414932e-06
major_영화영상제작학,8.365863521414932e-06
major_판매관리과,8.3658162374947e-06
able_job_음악학원강사,8.361215819458593e-06
bef_job_기자,8.348925505996496e-06
bef_job_국제선 승무원,8.347254141353974e-06
major_불문학과,8.344134005774893e-06
bef_job_개인회사에서 근무,8.342467384335704e-06
major_수산가공학,8.3391697433371e-06
bef_job_5t트럭기사,8.337339780671608e-06
bef_job_사진 작가,8.336509614322248e-06
major_건축설비,8.32602607607486e-06
major_고분자과,8.324860870163724e-06
major_건축설계,8.32438683191255e-06
bef_job_휴대폰판매원,8.32064552665951e-06
bef_job_한복제조원,8.32064250272003e-06
bef_job_파출부,8.316526377570678e-06
able_job_HRP 전문가인적지원개발관리사퇴직인력컨설턴트,8.310823294045983e-06
able_job_보석전문가,8.308553409231207e-06
major_정보전자,8.288128419090717e-06
bef_job_특수용접사,8.282204886200783e-06
bef_job_s/w엔지니어,8.26868659290876e-06
bef_job_자동차수리원,8.24997277133472e-06
bef_job_내선전기공사 기사,8.234634289706466e-06
major_항공운항,8.22814477397176e-06
bef_job_직업군인 축구선수,8.226861481366809e-06
major_초등교육과,8.225104547880015e-06
bef_job_대형마트캐셔,8.222448718190678e-06
major_소방안전관리학과,8.222448718190677e-06
bef_job_자동화부품 제조 현장직원,8.222009324986782e-06
able_job_문자발송기술자,8.221334384055279e-06
major_인테리어과,8.218120768223736e-06
major_식품학,8.207108721150395e-06
major_인터넷공학과,8.196758673311117e-06
bef_job_건설업체 현장기능공,8.196094715888782e-06
major_전기학과,8.19057876191862e-06
major_건축재료공학,8.188405810354615e-06
able_job_수리 전문 업체,8.187646868331901e-06
bef_job_운송 사무원,8.1870053402929e-06
able_job_체육감독 지도자 코치,8.185032764626185e-06
able_job_보컬트레이너 댄스트레이너 쇼호스트 VIP의전,8.159972088437248e-06
able_job_공무원동종 업체,8.15943312283456e-06
able_job_농업 경영 컨설팅 농산물 가공업 컨설팅,8.158044793600011e-06
bef_job_전자제품 대리점운영(부모님운영),8.153855617932168e-06
bef_job_용역회사(청소원),8.14361886422987e-06
bef_job_지역건강센터 연구원,8.132552883672636e-06
able_job_메이컵 아티스트,8.129448888896787e-06
able_job_판매서비스,8.11307682280248e-06
able_job_음악학원 강사,8.109641061625043e-06
able_job_플랜트 건설 관련 각종 인허가 대행,8.093743125553526e-06
bef_job_카센타보조원,8.093236556374351e-06
major_환경학,8.078199225635492e-06
major_보건의료복지학,8.066088833147322e-06
able_job_개인옷가게,8.063455805863634e-06
major_문화교양학,8.058251846244683e-06
able_job_프로젝트PM,8.056667210147966e-06
major_정밀기계,8.047163958694363e-06
able_job_훈련사 조련사 사육사 반려동물 관련 직업 미용사,8.026307884369266e-06
bef_job_구성작가,8.025625052840638e-06
bef_job_덤프트럭 운송원,8.024221454698461e-06
major_컴공,8.018424722265592e-06
bef_job_연구원(식품공학),8.017422967112543e-06
major_전기시스템제어,7.990963722142312e-06
major_의류학과,7.975456557082234e-06
major_세라믹공학,7.97526891267671e-06
major_주거환경학과,7.9602245926875e-06
able_job_문화재관련 연구기관,7.958913456402177e-06
bef_job_행정직,7.952049434298715e-06
major_사회심리학,7.947570345344185e-06
bef_job_디지털 AE,7.942500125028176e-06
able_job_운수업 사장(회장),7.93784611682765e-06
bef_job_기술직,7.8994032523421e-06
bef_job_생산 기능직,7.863911710130035e-06
major_관광학과,7.863911710130035e-06
bef_job_건설노동자,7.85992796559603e-06
major_언어교육,7.854616306217354e-06
bef_job_점토생산기조작원,7.846648817149339e-06
major_경호,7.830154716973453e-06
bef_job_컴퓨터 프로그래머,7.820874309843675e-06
major_경영정보처리학과,7.810629050502703e-06
major_경영회계,7.808139286653936e-06
bef_job_선박 사무직,7.80457077245835e-06
able_job_손해사정사,7.799558913811459e-06
bef_job_제약회사 영업부,7.787291212485214e-06
major_소방방재학,7.778007691633086e-06
bef_job_자동차 조명 제조,7.77069208803427e-06
bef_job_콜센터,7.769339878697633e-06
bef_job_공장에서 일함,7.767708052871357e-06
major_항해학,7.760334352245848e-06
major_호텔관광경영학과,7.754722468641426e-06
bef_job_음료회사 배달원,7.752366863177837e-06
major_글로벌예술학,7.752366863177833e-06
bef_job_섬유기계기사,7.731288552896938e-06
major_바이오동물과,7.715185247527104e-06
bef_job_운송,7.706037802424611e-06
bef_job_재단사,7.69895431183039e-06
bef_job_군의관,7.696594439701739e-06
bef_job_양복점,7.696148706047598e-06
able_job_감리업무 시설관리업무,7.686167421399678e-06
able_job_개발자 혹은 엔지니어,7.648789505293653e-06
major_뷰티아트과,7.648789505293653e-06
major_식물자원학,7.642660667549025e-06
able_job_목공,7.631515613890079e-06
bef_job_총무 재무 회사원,7.630926908834719e-06
able_job_애니메이션 조연출,7.623438403713604e-06
bef_job_트럭 운전원,7.575754188836853e-06
bef_job_마트 배달원,7.570348620810491e-06
bef_job_보험영업직,7.566458784924171e-06
major_지휘학과,7.563248113614365e-06
able_job_가전제품수리원,7.545212147409464e-06
bef_job_철강제조업체 자재관리사무원,7.543207376802158e-06
bef_job_수학교사. 방송구성작가,7.543079029080786e-06
able_job_HPL,7.537244658341456e-06
major_기관과,7.52927716927344e-06
able_job_화장품회사 취업 방송국 분장실 방송국 메이크업,7.52927716927344e-06
bef_job_인테리어가게 운영,7.529277169273438e-06
major_국제경영학,7.529277169273438e-06
able_job_학예연구사 교수,7.529277169273438e-06
bef_job_선박수리원,7.525813043591692e-06
able_job_영화제작자,7.50111520496824e-06
able_job_수화강사,7.498855847377384e-06
bef_job_퀵서비스,7.497407213001382e-06
bef_job_기관사,7.48094106892748e-06
bef_job_요가보조강사,7.473504745797341e-06
able_job_요양병원,7.469607647323086e-06
major_철도운전기,7.454913937971972e-06
bef_job_기능직 회사원,7.453223864533304e-06
able_job_레크레이션 전문강사,7.451737357363164e-06
bef_job_식품회사 기계조작원,7.4456185340592915e-06
bef_job_의사,7.436323130146605e-06
bef_job_광고회사,7.4243141611165604e-06
able_job_여행가이드,7.417732322321239e-06
able_job_기업 마케팅 및 홍보파트,7.404861763057527e-06
able_job_판사 변호사,7.40152495139656e-06
major_설계과,7.398030623527767e-06
major_항공해운무역,7.397200715876741e-06
able_job_조사자료 처리원,7.375138696845501e-06
major_조경학과,7.370205971447004e-06
major_운전,7.357489452490235e-06
able_job_증권업 전반,7.35460529355159e-06
able_job_금융회사,7.343158787763832e-06
major_연극학부,7.338057431641097e-06
major_영어교육학과,7.336955209833255e-06
bef_job_해외영업부장,7.318973248339845e-06
bef_job_해당회사 부사장,7.305881033481808e-06
major_무역유통학과,7.3008689330552356e-06
able_job_기타 기계 장비 시험원,7.300731477420292e-06
bef_job_한국전력공사 지사장,7.288079545669013e-06
able_job_전기 및 가스,7.283764101007375e-06
bef_job_자동차수리공,7.274930402871444e-06
major_농업경영,7.274772804186607e-06
bef_job_요식업 직원,7.272386006595647e-06
able_job_사무직,7.268794600538475e-06
major_보건정책학과,7.2675270454594705e-06
major_무척추 양식,7.262523243534832e-06
major_정신,7.260775936886527e-06
major_지적학과,7.253721398570952e-06
bef_job_자재관리 담당 사무원,7.250415051892942e-06
major_철도관광과,7.250415051892942e-06
bef_job_자동차판금보조원,7.250415051892942e-06
bef_job_건설회사 직원현장소장,7.250281848111067e-06
able_job_기상캐스터 아나운서 MC,7.248963485058687e-06
able_job_홍보 마케팅 분양 업무,7.2340113979293835e-06
able_job_관광차운전,7.222003441384936e-06
able_job_동종업,7.213287954740231e-06
bef_job_통신,7.209223482862574e-06
bef_job_제조회사 경영사무원,7.194642628416842e-06
bef_job_도장공,7.194642628416842e-06
able_job_무역 사무원,7.186775738958274e-06
major_음악교육과,7.182154183523689e-06
bef_job_버스기사,7.182083005873918e-06
major_보건행정학과,7.18061735427507e-06
bef_job_경리직,7.18003556512548e-06
bef_job_주차장 관리,7.1450949120423175e-06
bef_job_컴퓨터수리원,7.143940425256754e-06
able_job_연구개발교수강사프로그래머,7.141634223779692e-06
able_job_치과기공사,7.138870204940742e-06
able_job_화학 환경분야,7.1342225029844004e-06
bef_job_임대업,7.1135191033606955e-06
bef_job_패션그래픽 디자이너(=텍스타일디자이너)패브릭 R&D디자이너,7.113168627301982e-06
bef_job_교직원,7.111290435089931e-06
bef_job_자동차영업원,7.104855155458065e-06
major_중문학,7.100406464612406e-06
bef_job_국어선생님,7.097422040259541e-06
bef_job_샷시 운반,7.09410011265523e-06
major_디지털관광과,7.090507819485833e-06
able_job_비슷한 정비계통의 직업가능,7.088168001780652e-06
bef_job_일반회사 프로그램 사무,7.087100586977274e-06
able_job_원예종묘회사 업무가능화훼재배 컨설턴트 가능,7.086979378702907e-06
able_job_정비업,7.085089653731649e-06
able_job_영상디자인관련직종,7.080441951775306e-06
bef_job_보안가드,7.078552066698565e-06
able_job_학교. 은행보안관,7.077987849869338e-06
major_메이크업디자인학과,7.062780520930728e-06
major_공예디자인,7.060131476277416e-06
major_생명시스템학,7.051227825192587e-06
bef_job_군인 건설기술자,7.0512278251925865e-06
able_job_요리사,7.04509898744796e-06
major_지구환경과학,7.041268463857572e-06
major_전자공학부과,7.033669333827069e-06
major_헝가리어,7.031309102522551e-06
major_에너지공학과,7.028556798603862e-06
major_정보관리보안학,7.027325357988546e-06
able_job_관련분야 자재 및 방음시설 시공 등,7.027325357988544e-06
able_job_소방공사감리 점검업 공사업등,7.027325357988541e-06
major_글로벌 경영학과,7.026716991791663e-06
major_스포츠레져학과,7.024028465960399e-06
bef_job_운전기사,7.023988546327584e-06
bef_job_품질경영,7.0220136986098665e-06
bef_job_관광호텔매니저,7.021295906801933e-06
bef_job_신문배달,7.018452472435527e-06
major_기록학,7.016576362606154e-06
bef_job_마트판매사원,7.013780626572921e-06
able_job_경기심판,7.0113903798525135e-06
bef_job_Plant 사업부문에서구조물 및 화학Plant 설계 및 제작관리 공사관리,7.008734550163177e-06
able_job_바경영주,7.008734550163176e-06
bef_job_목재 회사,7.008070592740843e-06
able_job_교육행정직,7.005942122957029e-06
bef_job_증권업,7.002611262016962e-06
major_언론정보과,7.000032469904501e-06
bef_job_대학 산학협력단 직원,6.999894637912265e-06
bef_job_웨딩홀 주말알바,6.9972140961584045e-06
major_기계항공공학,6.996242703007795e-06
able_job_쇼핑몰관리 / SNS관리 / 웹디자이너,6.995298083956198e-06
major_자동차정비과,6.98902428192921e-06
major_병원행정학,6.984073594214125e-06
bef_job_주식중개 주식매매,6.9838514689200005e-06
able_job_선로설계,6.982488703821482e-06
able_job_검안사 안경사 광학사 등,6.979940795433531e-06
major_컴퓨터정보학,6.979635136663382e-06
able_job_회계사,6.971552934512446e-06
major_심리상담,6.971552934512443e-06
able_job_생각안함,6.971552934512443e-06
able_job_유아상담사,6.971552934512443e-06
major_LED조명과,6.971552934512443e-06
bef_job_요식업 CEO,6.971552934512441e-06
major_도시부동산공학,6.96476476848215e-06
bef_job_운전수,6.961433797327127e-06
bef_job_사무직회사원,6.958216050637727e-06
major_미술교육,6.946568819528926e-06
major_카지노경영학과,6.944879166763004e-06
able_job_지업사 사장,6.943666722774394e-06
major_심리상담학,6.934614263781311e-06
bef_job_TM,6.932521564571371e-06
bef_job_병원 원무 과장,6.931715489172373e-06
major_건축설계학과,6.931715489172373e-06
major_연극학,6.931715489172372e-06
bef_job_자동차 조립원,6.927618672498162e-06
bef_job_메이크업 아티스트,6.9259209516683585e-06
major_영문과,6.924183528478286e-06
major_일어일문학과,6.924035451959521e-06
able_job_전기산업기사,6.919727344845849e-06
bef_job_금융업 종사,6.917701526187134e-06
bef_job_반도체 설비 유지보수,6.915780511036342e-06
major_소방방재 학과,6.910710290720336e-06
able_job_부동산 개발 중개,6.908050965080762e-06
major_환경보건학,6.9073301438429914e-06
bef_job_무역회사 경리,6.905676811131261e-06
major_일본어,6.903757269292822e-06
major_사진영상학,6.90053835803667e-06
major_만화애니메이션과,6.89691630897825e-06
bef_job_판매-자영업(란제리가게),6.895197830943977e-06
major_무역과,6.894085464637713e-06
able_job_기계관련 분야로 전직 가능,6.892630000146818e-06
able_job_대학교 교수,6.890345834396146e-06
major_노사관계학,6.8878942992982915e-06
major_사회과학,6.886123746172069e-06
able_job_생태관련환경오염 관련 교육강사,6.885359189140289e-06
bef_job_원양어선 선원,6.8791155131960184e-06
able_job_스포츠마사지,6.87859889538561e-06
bef_job_도배 장판 시공,6.875962991625575e-06
able_job_박물관미술의 학예연구사,6.871639769461677e-06
major_컴퓨터 공학과,6.871487968279831e-06
bef_job_도배,6.871297778130542e-06
able_job_선박관련 정비 업체,6.870687913332311e-06
major_공고졸,6.867975576628265e-06
able_job_타학습지 또는 학원 또는 학교 방과후 교사,6.860008087560244e-06
major_공업 화학과,6.860008087560244e-06
major_국제통상,6.860008087560244e-06
major_의과대학 소아청소년과,6.860008087560244e-06
bef_job_인턴사원,6.860008087560244e-06
bef_job_유치원선생님,6.860008087560244e-06
bef_job_서비스직(마트),6.860008087560244e-06
major_문예창작과,6.8564329322092135e-06
able_job_연안여객선 선장,6.853196330484193e-06
major_통신,6.851806260578459e-06
able_job_서점운영,6.851032055572239e-06
bef_job_영업관리직,6.849384768802891e-06
able_job_통신사 스튜디오 RF 전자,6.84938476880289e-06
able_job_신사업 벤처기업 컨설팅,6.849045734462999e-06
able_job_감정평가사 관련 전공 교수,6.840042860910481e-06
able_job_세탁소운영,6.83916479126269e-06
major_항공기정비,6.838785205230589e-06
able_job_집필가 강연전문가 등,6.837968984735011e-06
able_job_연구원 공무원,6.833304826197124e-06
bef_job_관리사무직,6.82884539732451e-06
able_job_학교학원교사대학강사,6.8288411450294854e-06
bef_job_손해사정사,6.825686596190337e-06
able_job_경비업체 택시운전사 핸드폰 판매업,6.823550528617348e-06
bef_job_호텔웨이트리스,6.822078235062051e-06
major_건축설비 자동차,6.8216192765961775e-06
major_건설시스템공학과,6.821607402543897e-06
able_job_사출(제조업),6.82071388011117e-06
major_건축설비과,6.818602571261096e-06
able_job_번역 여행가이드,6.817769270936315e-06
bef_job_출소자 노숙인 상담,6.816396568451113e-06
able_job_채무관리자,6.81582473909216e-06
able_job_금융관리자,6.812984279531379e-06
able_job_자동차 디자이너,6.809681026559296e-06
major_도서관학,6.808754035240636e-06
major_게임 멀티미디어,6.804613071461061e-06
major_예체능,6.8042356640841474e-06
able_job_it컨설턴트,6.803960923081797e-06
bef_job_건설노무직,6.803511346896139e-06
able_job_건설안전담당자,6.803009896535219e-06
major_문화관광학과,6.802065425318577e-06
able_job_보험대리점창업,6.801507102751708e-06
major_안전공학과,6.8007008789083784e-06
major_유통관리,6.798447317325321e-06
bef_job_인쇄소 근무,6.797422572515659e-06
major_전자제어,6.79616617302237e-06
bef_job_축구선수,6.795933022074884e-06
able_job_정보화 컨설턴트개인정보보호 컨설턴트프로그래머,6.7952269690583865e-06
able_job_동종업계 상담사,6.792353266621373e-06
bef_job_.,6.790396135796353e-06
able_job_건축감리기술자,6.786804366102345e-06
major_자동차공학과,6.786001717412208e-06
able_job_음식프랜차이즈,6.785910439227714e-06
able_job_가전제품개발직,6.785644856258778e-06
major_연극연출과,6.784759579695658e-06
major_청소년교육과,6.783954782820109e-06
major_지리정보공학과,6.782804396697994e-06
bef_job_제빵사,6.7826175818576575e-06
major_가족학,6.780429796991896e-06
bef_job_생명보험관리자,6.779404875704576e-06
able_job_놀이심리센터운영,6.778810000440632e-06
bef_job_보일러 설치기사,6.778739699066499e-06
major_해양학과,6.778604978751936e-06
able_job_기관차정비원,6.776946859257572e-06
major_광고 커뮤니케이션 디자인,6.774956835233757e-06
major_뷰티미용학과,6.773051771738737e-06
major_멀티미디어공학,6.7727742969950694e-06
major_언어치료학,6.770772209998486e-06
major_자원공학과,6.769332704971371e-06
major_푸드스타일리스트과,6.768744121872081e-06
able_job_자영업(전문바대표),6.768598205997825e-06
able_job_건축전기기술자,6.767868570577072e-06
major_고분자공학,6.767054048433412e-06
major_역사학과,6.767054048433412e-06
bef_job_텔레마케터,6.766133363569723e-06
bef_job_중국어강사,6.763630192760248e-06
bef_job_영업부서판매원,6.762090510341471e-06
bef_job_출판편집사(Editor),6.761290392669971e-06
major_체육교육,6.760947352873558e-06
major_금융재테크학,6.75882412560163e-06
able_job_지게차관련 직업,6.75764571334626e-06
major_화학공업과,6.757217825520613e-06
able_job_크레인정비,6.756109459955574e-06
major_제철금속학과,6.75498980080205e-06
able_job_케이블 방송국 기사,6.754820407601978e-06
bef_job_건설사 일용직,6.753533460924056e-06
bef_job_우유배달,6.7526566559069975e-06
able_job_시약개발업체,6.751088172225903e-06
able_job_농부,6.750994307885082e-06
bef_job_교감,6.749983243763572e-06
bef_job_회사원(판매직),6.747850356833582e-06
major_무선정보통신과,6.746349731491039e-06
able_job_행정사무사회복지 서비스분야로서 활동지원(장애인노인등),6.744067149912064e-06
bef_job_토목감리 기술자,6.7437830372394155e-06
bef_job_보육교사 교사,6.74354118570161e-06
major_전산운용금형과,6.743393020292037e-06
able_job_공정 설계 또는 설비 시뮬레이션 설계 파트,6.74264739965733e-06
able_job_투자회사,6.741107884231442e-06
bef_job_구매팀 사무원,6.7402557772114496e-06
major_정보통신공,6.739558399884983e-06
able_job_UIUX 디자이너,6.739441230928093e-06
major_실용디자인학,6.739087841825208e-06
bef_job_쥬얼리 SHOP운영,6.739020815600979e-06
able_job_전직이 가능한 직업은 드물다(식품연구소나 학계정도),6.736149848412018e-06
able_job_전기연구소,6.736041435669237e-06
bef_job_영화관 매니저,6.7352973827984545e-06
major_예술대학원,6.730880766193135e-06
major_금속학과,6.729872432782677e-06
able_job_행정공무원,6.7294638435997035e-06
able_job_용접공,6.728906676532011e-06
able_job_기업 분석가,6.72814127545208e-06
able_job_기타제조업(자동차선박 등),6.7281018796564486e-06
able_job_우체국 사무관련직,6.727313374215625e-06
major_물류유통과,6.724560773404003e-06
bef_job_건설관련 직업,6.7237245104258685e-06
able_job_퇴직후 민간 항공사 등 취업가능,6.721663504652002e-06
able_job_금속 가공 기계 조작원,6.71924911402532e-06
major_공업고,6.718363837462221e-06
able_job_IT 컨설팅 분야,6.716423763291988e-06
able_job_장비수리,6.715187256853398e-06
bef_job_교육상담원,6.711608927911998e-06
able_job_환경영향 평가 음향엔지니어,6.711077330365826e-06
bef_job_정보통신설비 관리자(전산실),6.710079863190236e-06
bef_job_회사원(연구원),6.709591551518645e-06
bef_job_학원경영,6.7095631469230356e-06
able_job_기획자,6.7095631469230356e-06
able_job_교사,6.705687430505276e-06
able_job_임상병리사,6.704815257018055e-06
bef_job_정보시스템업,6.702896883470555e-06
able_job_제품디자이너웹저블리셔,6.701543582763069e-06
able_job_서비스매니저,6.698531161256593e-06
able_job_우리나라에서 해당유형의 전직은 흔하지 않으나 무인항공기(드론 등) 조종업무가 있다면 가능 할 것으로 판단됨.,6.692690817131946e-06
bef_job_건설회사 종사,6.692690817131946e-06
major_컴퓨터게임학,6.692690817131946e-06
major_해양학,6.692690817131946e-06
bef_job_건설회사 사무직,6.692690817131945e-06
bef_job_화물차 운전,6.692690817131945e-06
able_job_자동차정비사,6.692690817131945e-06
major_수송기계공학부,6.692690817131945e-06
bef_job_쇼핑몰마케팅,6.692690817131945e-06
major_헤어,6.692690817131945e-06
able_job_영업사원?_내부적인 기능에 대한 이해가 빠를 것이므로 좀 더 전문성있는 응대 가능할 것으로 예상.,6.687789604159801e-06
bef_job_공공기관 연구원,6.687567338199175e-06
bef_job_조명 디자이너,6.683266905331059e-06
able_job_건설업에서 다른 직종의 업무로 전직은 쉽지 않겠지만_서비스업이나 부동산업(공인중개사 개발사업 등) 서류작성(도면작성 내역산출)에 적용되는 업무는 가능하리라 봄,6.681571208947253e-06
major_웨딩플레너과,6.676755838995919e-06
major_농학과,6.671589511868573e-06
major_북한학,6.669512667115903e-06
bef_job_슈퍼마켓 운영,6.6611453287404895e-06
bef_job_상설전시기획,6.657783899234682e-06
major_항공기계과,6.6481666135165716e-06
able_job_제빵원,6.643856589877753e-06
bef_job_음료제조기계조작원(롯데칠성),6.640972028444832e-06
bef_job_교육공무원,6.634344787795908e-06
bef_job_건강기능식품 배달원,6.6269270771507734e-06
major_엔터네인먼트과,6.620017659269151e-06
major_실용댄스과,6.613015926451802e-06
bef_job_자영업(도매업),6.606636200612372e-06
able_job_금속 관련 기계 쪽은 가능할듯,6.601426851443782e-06
major_병원경영학,6.598205770301839e-06
able_job_현장소장,6.581145970179746e-06
able_job_상담 서비스,6.581145970179746e-06
bef_job_옷가게,6.573178481111734e-06
bef_job_태권도시범무술시범단원,6.5731784811117315e-06
bef_job_가구제작원,6.555131638403458e-06
bef_job_대학병원 약국 보조원,6.54210527374648e-06
bef_job_주택설비,6.53984082948505e-06
major_동력기계과,6.535412243784174e-06
able_job_교육 컨설팅,6.527834094798183e-06
major_중문과,6.520355275366285e-06
able_job_마케팅 관련 업무 빅데이터 분석전문가,6.518699923381718e-06
bef_job_군인 (항공기 정비사),6.516101758239629e-06
able_job_정교수,6.489882004491583e-06
bef_job_전기공사일,6.484087466987572e-06
major_경찰학과,6.473789566097297e-06
bef_job_대학병원전공의,6.469601123227547e-06
major_공업화학과,6.464014688011854e-06
major_작업치료과,6.462961549004202e-06
major_영어통번역과,6.453471894332902e-06
able_job_전기분야 업체공공기관,6.450601726219206e-06
major_레저스포츠학과,6.442876836978589e-06
bef_job_제조업 사무직,6.4325495132259615e-06
bef_job_기능직,6.4166407547166305e-06
able_job_계리사,6.413828699751447e-06
able_job_경영지원 관리자,6.4111728700621084e-06
able_job_광고컨설팅,6.405239256747416e-06
major_국제관계학과,6.3845064727928485e-06
major_메카트로닉스학과,6.3833191511412504e-06
bef_job_생수배달업,6.37334006540101e-06
bef_job_학원강사바리스타,6.371487912551086e-06
able_job_음악교사,6.358056276275349e-06
bef_job_텔레마케터(보험),6.3384870048802335e-06
bef_job_소음진동SW 기술지원,6.332153636055559e-06
bef_job_시간강사,6.328024971326681e-06
able_job_정비 분야,6.306596981393865e-06
bef_job_광고회사 직원,6.30228385279925e-06
bef_job_계속 개그맨이었음,6.2943163637312344e-06
able_job_항공안내원,6.279388769270472e-06
major_통신학과,6.2783813855952046e-06
able_job_건설업 관련,6.27041389652719e-06
able_job_운전업무로 전환가능,6.255363578680998e-06
able_job_환경미화원,6.236370988691133e-06
major_녹지조경,6.227920621497781e-06
